customerID,gender,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,age,city,zip_code,city_code,Plan,bundle,index,numbering
7901-TBKJX,Male,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594,No,62,Denver,80201,303,Fiber optic_plan_53,Fiber optic_plan_53,2076,2076
7228-PAQPD,Female,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,78,Indianapolis,46201,317,DSL_plan_59,DSL_plan_59,2077,2077
3177-LASXD,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,Yes,59,San Francisco,94101,415,Fiber optic_plan_64,Fiber optic_plan_64,2078,2078
7746-QYVCO,Male,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,No,81,Fort Worth,76101,817,DSL_plan_16,DSL_plan_16,2079,2079
5804-HYIEZ,Male,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,No,53,Denver,80201,303,Fiber optic_plan_13,Fiber optic_plan_13,2080,2080
9919-FZDED,Male,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,52,San Francisco,94101,415,DSL_plan_5,DSL_plan_5,2081,2081
5934-TSSAU,Female,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,58,Houston,77001,713,Fiber optic_plan_56,Fiber optic_plan_56,2082,2082
3486-KHMLI,Male,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,No,64,Charlotte,28201,704,No_unknown_plan,No_unknown_plan,2083,2083
4897-QSUYC,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,59,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,2084,2084
1084-UQCHV,Male,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes,75,Fort Worth,76101,817,Fiber optic_plan_64,Fiber optic_plan_64,2085,2085
8290-YWKHZ,Female,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931,Yes,74,Fort Worth,76101,817,Fiber optic_plan_61,Fiber optic_plan_61,2086,2086
2955-BJZHG,Male,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,Yes,22,Dallas,75201,214,Fiber optic_plan_62,Fiber optic_plan_62,2087,2087
3806-DXQOM,Female,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,Yes,55,Washington D.C.,20001,202,DSL_plan_16,DSL_plan_16,2088,2088
6784-XYJAE,Female,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,67,Philadelphia,19101,215,DSL_plan_56,DSL_plan_56,2089,2089
3933-DQPWX,Female,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,No,68,San Diego,92101,858,DSL_plan_36,DSL_plan_36,2090,2090
6661-EIPZC,Female,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,66,Philadelphia,19101,215,DSL_plan_60,DSL_plan_60,2091,2091
8957-THMOA,Female,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,No,36,Dallas,75201,214,No_unknown_plan,No_unknown_plan,2092,2092
2251-PYLPB,Male,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,No,57,Philadelphia,19101,215,DSL_plan_3,DSL_plan_3,2093,2093
5555-RNPGT,Male,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,No,68,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,2094,2094
1057-FOGLZ,Female,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,No,23,Chicago,60601,312,No_unknown_plan,No_unknown_plan,2095,2095
9300-RENDD,Male,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,Yes,69,Indianapolis,46201,317,Fiber optic_plan_62,Fiber optic_plan_62,2096,2096
0761-AETCS,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,Yes,61,Austin,73301,512,No_unknown_plan,No_unknown_plan,2097,2097
8087-LGYHQ,Male,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,No,63,Seattle,98101,206,Fiber optic_plan_53,Fiber optic_plan_53,2098,2098
4137-BTIKL,Male,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,62,Austin,73301,512,Fiber optic_plan_31,Fiber optic_plan_31,2099,2099
2190-BCXEC,Female,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,No,66,Fort Worth,76101,817,Fiber optic_plan_60,Fiber optic_plan_60,2100,2100
6227-FBDXH,Male,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,No,60,Los Angeles,90001,213,Fiber optic_plan_53,Fiber optic_plan_53,2101,2101
2153-MREFK,Female,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,Yes,51,Charlotte,28201,704,Fiber optic_plan_19,Fiber optic_plan_19,2102,2102
2911-WDXMV,Male,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,No,65,San Diego,92101,858,Fiber optic_plan_56,Fiber optic_plan_56,2103,2103
7206-PQBBZ,Male,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,No,60,Seattle,98101,206,Fiber optic_plan_64,Fiber optic_plan_64,2104,2104
3106-ULWFW,Female,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,61,Columbus,43201,614,Fiber optic_plan_63,Fiber optic_plan_63,2105,2105
0925-VYDLG,Female,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242,Yes,52,San Antonio,78201,210,Fiber optic_plan_64,Fiber optic_plan_64,2106,2106
4547-FZJWE,Male,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157,No,89,Phoenix,85001,602,DSL_plan_31,DSL_plan_31,2107,2107
7422-WNBTY,Male,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092,No,73,Dallas,75201,214,Fiber optic_plan_39,Fiber optic_plan_39,2108,2108
0842-IWYCP,Female,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,No,54,Houston,77001,713,DSL_plan_64,DSL_plan_64,2109,2109
3521-HTQTV,Male,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,No,81,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,2110,2110
3744-ZBHON,Female,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,No,51,Columbus,43201,614,No_unknown_plan,No_unknown_plan,2111,2111
3373-DIUUN,Male,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.25,711.9,No,53,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,2112,2112
8383-SGHJU,Female,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,No,60,Indianapolis,46201,317,DSL_plan_28,DSL_plan_28,2113,2113
7607-QKKTJ,Male,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85,No,62,Philadelphia,19101,215,Fiber optic_plan_39,Fiber optic_plan_39,2114,2114
7707-PYBBH,Male,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2647.1,No,62,Jacksonville,32201,904,DSL_plan_12,DSL_plan_12,2115,2115
8984-HPEMB,Female,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.65,8477.6,No,48,Washington D.C.,20001,202,Fiber optic_plan_1,Fiber optic_plan_1,2116,2116
4349-GFQHK,Male,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.35,54.35,Yes,11,Columbus,43201,614,DSL_plan_56,DSL_plan_56,2117,2117
4139-DETXS,Female,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.45,4528,No,32,Seattle,98101,206,DSL_plan_1,DSL_plan_1,2118,2118
9779-DPNEJ,Female,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,50,Austin,73301,512,Fiber optic_plan_63,Fiber optic_plan_63,2119,2119
9805-FILKB,Male,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.2,845.6,No,53,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,2120,2120
5793-YOLJN,Female,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No,49,Denver,80201,303,No_unknown_plan,No_unknown_plan,2121,2121
0673-IGUQO,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,20.45,No,78,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,2122,2122
4123-FCVCB,Female,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No,49,Indianapolis,46201,317,DSL_plan_57,DSL_plan_57,2123,2123
8819-IMISP,Male,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.45,2429.1,No,46,Dallas,75201,214,Fiber optic_plan_48,Fiber optic_plan_48,2124,2124
7802-EFKNY,Male,Yes,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,100.4,Yes,60,Jacksonville,32201,904,DSL_plan_64,DSL_plan_64,2125,2125
8311-UEUAB,Female,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,No,51,San Francisco,94101,415,DSL_plan_29,DSL_plan_29,2126,2126
5858-EAFCZ,Male,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,44.45,No,63,Denver,80201,303,DSL_plan_64,DSL_plan_64,2127,2127
8035-BUYVG,Male,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.35,1716.45,Yes,84,Seattle,98101,206,DSL_plan_8,DSL_plan_8,2128,2128
1163-ONYEY,Male,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,No,65,Philadelphia,19101,215,DSL_plan_6,DSL_plan_6,2129,2129
9787-XVQIU,Male,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,Yes,58,Jacksonville,32201,904,Fiber optic_plan_64,Fiber optic_plan_64,2130,2130
8945-MUQUF,Male,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,Yes,56,Columbus,43201,614,Fiber optic_plan_14,Fiber optic_plan_14,2131,2131
5656-MJEFC,Male,Yes,Yes,42,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.15,2032.3,No,60,Dallas,75201,214,DSL_plan_18,DSL_plan_18,2132,2132
6082-OQFBA,Male,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,No,33,Jacksonville,32201,904,No_unknown_plan,No_unknown_plan,2133,2133
8051-HJRLT,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55,70.55,Yes,61,Denver,80201,303,Fiber optic_plan_64,Fiber optic_plan_64,2134,2134
8974-OVACP,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,No,57,Philadelphia,19101,215,No_unknown_plan,No_unknown_plan,2135,2135
4010-YLMVT,Female,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,No,30,Philadelphia,19101,215,Fiber optic_plan_13,Fiber optic_plan_13,2136,2136
1379-FRVEB,Male,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.05,No,77,San Jose,95101,408,Fiber optic_plan_46,Fiber optic_plan_46,2137,2137
8612-GXIDD,Male,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.4,313,No,79,San Diego,92101,858,No_unknown_plan,No_unknown_plan,2138,2138
6288-CHQJB,Female,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,No,66,San Antonio,78201,210,DSL_plan_19,DSL_plan_19,2139,2139
8160-HOWOX,Female,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,No,71,Columbus,43201,614,DSL_plan_61,DSL_plan_61,2140,2140
3023-GFLBR,Female,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.15,2745.7,Yes,23,Los Angeles,90001,213,Fiber optic_plan_63,Fiber optic_plan_63,2141,2141
6648-INWPS,Male,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,No,77,Charlotte,28201,704,No_unknown_plan,No_unknown_plan,2142,2142
4223-BKEOR,Female,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,No,57,San Antonio,78201,210,DSL_plan_23,DSL_plan_23,2143,2143
4079-VTGLK,Male,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,No,54,Dallas,75201,214,DSL_plan_53,DSL_plan_53,2144,2144
1763-WQFUK,Male,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,No,64,Charlotte,28201,704,DSL_plan_60,DSL_plan_60,2145,2145
1391-UBDAR,Male,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9,818.45,No,46,San Diego,92101,858,Fiber optic_plan_56,Fiber optic_plan_56,2146,2146
8894-JVDCV,Female,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05,7133.45,No,72,Seattle,98101,206,Fiber optic_plan_1,Fiber optic_plan_1,2147,2147
2023-VQFDL,Male,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.0,348.8,No,68,San Diego,92101,858,No_unknown_plan,No_unknown_plan,2148,2148
1345-GKDZZ,Male,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No,78,Seattle,98101,206,No_unknown_plan,No_unknown_plan,2149,2149
2014-MKGMH,Female,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.1,4674.4,No,69,Los Angeles,90001,213,Fiber optic_plan_53,Fiber optic_plan_53,2150,2150
5628-FCGYG,Male,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,No,59,San Jose,95101,408,Fiber optic_plan_63,Fiber optic_plan_63,2151,2151
2560-WBWXF,Male,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.15,1498.85,No,51,Seattle,98101,206,No_unknown_plan,No_unknown_plan,2152,2152
0248-IPDFW,Female,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,50.1,No,66,Washington D.C.,20001,202,DSL_plan_64,DSL_plan_64,2153,2153
7978-DKUQH,Female,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.6,1797.75,No,55,Seattle,98101,206,Fiber optic_plan_56,Fiber optic_plan_56,2154,2154
4335-UPJSI,Female,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,498.1,No,61,San Diego,92101,858,No_unknown_plan,No_unknown_plan,2155,2155
0524-IAVZO,Female,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes,53,Dallas,75201,214,Fiber optic_plan_63,Fiber optic_plan_63,2156,2156
2737-YNGYW,Female,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,Yes,47,Austin,73301,512,Fiber optic_plan_63,Fiber optic_plan_63,2157,2157
1784-EZDKJ,Male,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.8,5498.8,No,62,Denver,80201,303,Fiber optic_plan_37,Fiber optic_plan_37,2158,2158
9297-FVVDH,Female,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.4,No,55,Los Angeles,90001,213,DSL_plan_17,DSL_plan_17,2159,2159
8007-YYPWD,Female,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.05,369.1,No,68,San Francisco,94101,415,No_unknown_plan,No_unknown_plan,2160,2160
7101-HRBLJ,Female,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.7,6096.9,No,22,Washington D.C.,20001,202,DSL_plan_1,DSL_plan_1,2161,2161
5159-YFPKQ,Female,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.8,160.75,Yes,58,Jacksonville,32201,904,Fiber optic_plan_56,Fiber optic_plan_56,2162,2162
6635-CPNUN,Male,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.6,2684.35,No,51,Jacksonville,32201,904,Fiber optic_plan_38,Fiber optic_plan_38,2163,2163
4021-RQSNY,Male,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes,67,Houston,77001,713,Fiber optic_plan_53,Fiber optic_plan_53,2164,2164
5453-YBTWV,Male,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.1,6994.8,No,70,Houston,77001,713,Fiber optic_plan_2,Fiber optic_plan_2,2165,2165
5039-LZRQT,Female,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.2,273.25,No,46,San Antonio,78201,210,No_unknown_plan,No_unknown_plan,2166,2166
2931-VUVJN,Female,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05,5483.9,No,52,Fort Worth,76101,817,Fiber optic_plan_4,Fiber optic_plan_4,2167,2167
9061-TIHDA,Male,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,Yes,62,Houston,77001,713,Fiber optic_plan_61,Fiber optic_plan_61,2168,2168
8699-ASUFO,Male,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,527.9,Yes,71,Seattle,98101,206,Fiber optic_plan_64,Fiber optic_plan_64,2169,2169
6418-PIQSP,Female,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.9,No,77,Charlotte,28201,704,DSL_plan_17,DSL_plan_17,2170,2170
8220-OCUFY,Female,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,No,54,Philadelphia,19101,215,DSL_plan_20,DSL_plan_20,2171,2171
3995-WFCSM,Female,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.85,111.4,No,76,San Francisco,94101,415,DSL_plan_55,DSL_plan_55,2172,2172
1895-QTKDO,Female,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95,43.95,No,70,Austin,73301,512,DSL_plan_64,DSL_plan_64,2173,2173
2038-OEQZH,Male,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05,308.1,No,77,San Diego,92101,858,Fiber optic_plan_55,Fiber optic_plan_55,2174,2174
1178-PZGAB,Female,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.25,383.65,No,94,Columbus,43201,614,No_unknown_plan,No_unknown_plan,2175,2175
7927-AUXBZ,Female,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.15,2555.9,Yes,68,Philadelphia,19101,215,Fiber optic_plan_58,Fiber optic_plan_58,2176,2176
2626-VEEWG,Male,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.4,1284.2,No,68,Washington D.C.,20001,202,No_unknown_plan,No_unknown_plan,2177,2177
2878-RMWXY,Male,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.65,7550.3,No,52,San Antonio,78201,210,Fiber optic_plan_7,Fiber optic_plan_7,2178,2178
1657-DYMBM,Male,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1110.05,No,73,Indianapolis,46201,317,No_unknown_plan,No_unknown_plan,2179,2179
7311-MQJCH,Female,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,No,55,San Francisco,94101,415,No_unknown_plan,No_unknown_plan,2180,2180
7375-WMVMT,Male,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,No,22,Los Angeles,90001,213,Fiber optic_plan_35,Fiber optic_plan_35,2181,2181
1136-XGEQU,Female,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.15,4164.4,No,72,San Diego,92101,858,DSL_plan_33,DSL_plan_33,2182,2182
2530-FMFXO,Male,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.2,5873.75,No,57,Charlotte,28201,704,Fiber optic_plan_49,Fiber optic_plan_49,2183,2183
6844-DZKRF,Male,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,No,42,Seattle,98101,206,DSL_plan_60,DSL_plan_60,2184,2184
